kanji,ucs,jis208,jis212,jis213,radicals,grade,stroke_count,freq,jlpt,readings,meanings,nanori
璦,74a6,,1-44-61,1-88-30,96,,17,,,ai4;Ái;アイ,fine quality jade,
璨,74a8,,1-44-62,1-88-31,96,,17,,,can4;chan;Xán;Sán;サン,gems;luster of gems;lustrous,
璩,74a9,,1-44-63,1-88-32,96,,17,,,qu2;Cù;Cư;Cừ;キョ;ゴ,jade ring;earrings;surname,
璪,74aa,,1-44-64,2-81-04,96,,17,,,zao3;jo;Tảo;ソウ;かざり,pearl pendants on coronet,
璫,74ab,,1-44-65,2-81-05,96,,17,,,dang1;dang;Đang;Đương;トウ;みみかざり,pendant ornaments;earrings,
璮,74ae,,1-44-66,,96,,17,,,tan3;タン;たま,,
璯,74af,,1-44-67,,96,,17,,,hui4;Hội;Khoái;カイ;エ;ケ;かざり,,
璱,74b1,,1-44-68,,96,,17,,,se4;Sắt;シツ;シチ;あざ.やか,,
璲,74b2,,1-44-69,,96,,17,,,sui4;su;Toại;スイ,pendant girdle ornament,
璵,74b5,,1-44-70,1-88-33,96,,17,,,yu2;yeo;Du;Dư;Dữ;ヨ,beautiful jade,
璹,74b9,,1-44-71,2-81-06,96,,18,,,shu2;sug;シュウ;ジュ;トウ;たま,,
璻,74bb,,1-44-72,2-81-07,96,,18,,,zui3;スイ,,
璿,74bf,,1-44-73,1-88-34,96,,18,,,xuan2;seon;Tuyền;Toàn;セン;ケイ;ケ,fine jade,
瓈,74c8,,1-44-74,1-88-35,96,,19,,,li2;Lê;Li;Ly;レイ;ライ;リ,glass,
瓉,74c9,,1-44-75,1-88-36,96,,19,,,zan4;サン,,
瓌,74cc,,1-44-76,,96,,20,,,gui1;Côi;Khôi;カイ;たま;めずら.しい,extraordinary;fabulous,
瓐,74d0,,1-44-77,,96,,20,,,lu2;ロ;ル,,
瓓,74d3,,1-44-78,,96,,21,,,lan4;ラン,,
瓘,74d8,,1-44-79,2-81-10,96,,22,,,guan4;gwan;Quán;カン;たま,jade,
瓚,74da,,1-44-80,1-88-37,96,,23,,,zan4;chan;Tán;Toán;Toản;Xoàn;サン,ceremonial libation cup,
瓛,74db,,1-44-81,,96,,24,,,huan2;hwan;Hiến;Hoàn;カン;ケン;コン,sceptre,
瓞,74de,,1-44-82,2-81-11,97,,11,,,die2;Điệt;テツ;デチ,young melons just forming,
瓟,74df,,1-44-83,,97,,11,,,pao2;Bạc;Bào;ハク;ホウ;ビョウ,the bottle-gourd,
瓤,74e4,,1-44-84,,97,,23,,,rang2;Nhương;ショウ;ニョウ;ドウ;ノウ;うりわた,flesh;core;pulp;pith,
瓨,74e8,,1-44-85,,98,,8,,,jiang1;hong2;Giang;Thiênngoã;コウ;かめ,,
瓪,74ea,,1-44-86,,98,,9,,,ban3;ハン;ホン;めがわら,,
瓫,74eb,,1-44-87,2-81-13,98,,9,,,pen2;Bồn;ホン;ほとぎ;あふ.れる,,
瓯,74ef,,1-44-88,2-81-12,98,,9,,,ou1;Âu;オウ;ほとぎ;はち;かめ,bowl;cup;small tray,
瓴,74f4,,1-44-89,,98,,10,,,ling2;Linh;レイ;リイ;リョウ;かめ,concave channels of tiling;long-necked jar,
瓺,74fa,,1-44-90,2-81-15,98,,12,,,chang2;チョウ;ジョウ;かめ,,
瓻,74fb,,1-44-91,,98,,12,,,chi1;Hi;Hy;Si;Sy;チ;テキ;チャク;かめ,jar,
瓼,74fc,,1-44-92,,98,,12,,,Li;Ly;さらけ,,
瓿,74ff,,1-44-93,1-88-38,98,,13,,,pou3;bu4;Bầu;Bẫu;Phẫu;Phễu;ホウ;フ;かめ,jar;pot,
甆,7506,,1-44-94,,98,,15,,,ci2;Tư;Từ;シ;かめ,,
甒,7512,,1-45-01,,98,,17,,,wu3;Vũ;ブ;ム;かめ,jar,
甖,7516,,1-45-02,,98,,19,,,ying1;Anh;オウ;エイ;ヨウ;もたい;ほとぎ;かめ,pot;pitcher;small-mouthed earthenware pot,
甗,7517,,1-45-03,1-88-40,98,,25,,,yan3;Nghiễn;ゲン;ゴン;こしき,earthenware vessel in two parts,
甠,7520,,1-45-04,2-81-17,100,,9,,,qing2;セイ,,
甡,7521,,1-45-05,,100,,10,,,shen1;Sân;シン,abundant;numerous;crowd,
甤,7524,,1-45-06,2-81-18,100,,12,,,rui2;ズイ;ニ,drooping leaves;fringe soft;delicate,
甧,7527,,1-45-07,,100,,14,,,shen1;シン;ソン;おお.い,,
甩,7529,,1-45-08,,101,,5,,,shuai3;Dụng;Suất;Súy;Sủy;Soải;シュツ,throw away;discard,
甪,752a,,1-45-09,2-81-19,101,,6,,,lu4;Lộ;Lộc;Lục;ロク;つの,,
甯,752f,,1-45-10,1-88-41,101,,12,,,ning2;nyeong;Ninh;Nịnh;ネイ;ニュウ;デイ;ニョウ;ねが.い,peaceful,
甶,7536,,1-45-11,,102,,6,,,fu2;Phất;フツ;フチ;ヒ,,
甹,7539,,1-45-12,,102,,7,,,ping2;Phinh;ヘイ;ビョウ;せわ.しい,,
甽,753d,,1-45-13,2-81-22,102,,8,,,quan3;gyeon;Khuyến;Quyến;ケン;ケイ;キョウ;みぞ,drain between fields;irrigation,
甾,753e,,1-45-14,2-81-23,102,,8,,,zi1;zai1;Chuy;Tri;Tai;シ;かめ,ground that has been under cultivation for one year;evil;calamity,
甿,753f,,1-45-15,,102,,8,,,meng2;maeng;Manh;モウ;ミョウ;ボウ,farming population,
畀,7540,,1-45-16,2-81-24,102,,8,,,bi4;bi;Ti;Tí;Ty;Tý;Tỷ;ヒ;あた.える;たま.う,to give,
畃,7543,,1-45-17,,102,,8,,,xun2;シュン;いいつ.け,,
畇,7547,,1-45-18,,102,,9,,,yun2;gyun;Quân;Vân;Vận;イン;シュン;キン;たがや.す,land,
畈,7548,,1-45-19,2-81-25,102,,9,,,fan4;Phán;Phiến;ハン;ホン,,
畎,754e,,1-45-20,2-81-26,102,,9,,,quan3;gyeon;Khuyến;Khuyển;Quyến;ケン;テイ;キョウ;みぞ,drain between fields;irrigation,
畐,7550,,1-45-21,2-81-27,102,,9,,,fu4;Phúc;フク;ヒョク;ヒキ,to fill;roll of cloth,
畒,7552,,1-45-22,2-81-28,102,,9,,,mu3;ボウ;ホ;モ;ム;せ;うね,Chinese land measure;fields,
畗,7557,,1-45-23,,102,,10,,,da2;トウ;フク;み.ちる,,
畞,755e,,1-45-24,,102,,10,,,mu3;Mẫu;ボウ;ホ;モ;ム;せ;うね,,
畟,755f,,1-45-25,,102,,10,,,ce4;Tắc;Trắc;ショク;シキ;ソク,plough,
畡,7561,,1-45-26,,102,,11,,,gai1;Cai;カイ;はて,,
畯,756f,,1-45-27,1-88-42,102,,12,,,jun4;jun;Tuấn;シュン,rustic;crude,
畱,7571,,1-45-28,2-81-31,102,,12,,,liu2;Lưu;リュウ;ル;と.める;と.まる;とど.める;とど.まる;るうぶる,to detain;to entertain;to keep;to put by,
畹,7579,,1-45-29,1-88-43,102,,13,,,wan3;Uyển;エン,,
畺,757a,,1-45-30,2-81-32,102,,13,,,jiang1;gang;Cương;Câng;Cưng;キョウ;コウ;さかい,boundary;border,
畻,757b,,1-45-31,,102,,14,,,cheng2;Thăng;Trình;ショウ;あぜ;くろ;つつ.み,,
畼,757c,,1-45-32,,102,,14,,,chang4;Sướng;チョウ;ジョウ;の.びる;なが.い;にわ,,
畽,757d,,1-45-33,2-81-33,102,,14,,,tun3;Thoản;Thỗn;トン;タン;トウ;ツ;そろわない,ground,
畾,757e,,1-45-34,2-81-34,102,,15,,,lei2;Lôi;Lũy;ルイ;ライ;スイ;とりで,fields divided by dikes,
疁,7581,,1-45-35,2-81-35,102,,18,,,liu2;Lân;Liêu;Thoản;リュ;ル;キク;コク;リュウ;やきばた,,
疅,7585,,1-45-36,,102,,18,,,jiang1;キョウ;コウ;さかい,,
疐,7590,,1-45-37,,103,,15,,,zhi4;Chí;Trí;チ;シ;テイ;タイ;つまず.く,fall;stumble;falter;hindered,
疒,7592,,1-45-38,1-88-44,104,,5,,,chuang2;Nạch;ダク;ニャク;ソウ;ジョウ;シツ;や.む,trailing sickness;sick radical (no. 104),
疓,7593,,1-45-39,,104,,7,,,nai3;Đinh;ザイ;ナイ;ダイ;ネ;キュウ;や.む;やまい;ほっす,,
疕,7595,,1-45-40,,104,,7,,,bi3;Phỉ;Tiết;ヒ;できもの,head sores,
疙,7599,,1-45-41,,104,,8,,,ge1;heul;Khất;Ngật;Ngất;ギツ;ゴチ;キ;ケ;おろ.か,pimple;sore;boil;wart;pustule,
疜,759c,,1-45-42,,104,,8,,,xia4;カ;ゲ;はらくだし,,
疢,75a2,,1-45-43,2-81-39,104,,9,,,chen4;Sấn;Sẩn;チン,aching of limbs;muscular pains,
疤,75a4,,1-45-44,,104,,9,,,ba1;pa;Ba;ハ;ヘ;やまい,scar;cicatrix;birth-mark,
疴,75b4,,1-45-45,,104,,10,,,ke1;a;A;Kha;Mạch;Khờ;Khú;ア;やまい,illness;sickness;disease;pain,
疺,75ba,,1-45-46,,104,,10,,,fa2;ホウ;ヘン;やせ.る,,
疿,75bf,,1-45-47,2-81-43,104,,10,,,fei4;Phi;Phí;Phị;Khú;Phỉ;ヒ;あせも,prickly heat;rash,
痀,75c0,,1-45-48,2-81-44,104,,10,,,ju1;gu;Câu;Củ;Khú;Khụ;ク;ウ;せむし,crouch;hunchback,
痁,75c1,,1-45-49,,104,,10,,,dian4;Thiêm;セン;テン;おこり,chronic malaria,
痄,75c4,,1-45-50,,104,,10,,,chi2;zha4;Chá;Trá;サ;ジャ,scrofulous swellings and sores,
痆,75c6,,1-45-51,2-81-45,104,,10,,,nie4;ダツ;ナチ;ジツ;ニチ;きず;きずいたみ;かゆ.い,,
痌,75cc,,1-45-52,,104,,11,,,tong1;Đồng;Thông;トウ;ズ;いた.む,ache;be in pain;painful,
痎,75ce,,1-45-53,1-88-46,104,,11,,,jie4;hae;Giai;カイ;おこり,,
痏,75cf,,1-45-54,2-81-46,104,,11,,,wei3;Vĩ;Vị;イ;ユウ;ウ;うちきず,bruise;contusion,
痗,75d7,,1-45-55,,104,,12,,,mei4;Mại;Mỗi;Mội;Một;Mỏi;バイ;マイ;カイ;や.む,ill,
痜,75dc,,1-45-56,,104,,12,,,tu1;トク;かさ,scabby bald head,
痟,75df,,1-45-57,2-81-49,104,,12,,,xiao1;Tiêu;ショウ;づつう,,
痠,75e0,,1-45-58,2-81-50,104,,12,,,suan1;Toan;サン;いた.む,aching of limbs;muscular pains,
痡,75e1,,1-45-59,,104,,12,,,pu1;Phô;Phu;ホ;フ;や.む,disease;ailment,
痤,75e4,,1-45-60,1-88-47,104,,12,,,cuo2;jwa;Toa;Tòa;Tọa;サ;はれもの;えのご,swelling of the lymph glands,
痧,75e7,,1-45-61,2-81-51,104,,12,,,sha1;sa;Sa;サ;これら,cholera;colic,
痬,75ec,,1-45-62,2-81-52,104,,13,,,yi4;エキ;ヤク;セキ;シャク;おろ.か;うつ.る,,
痮,75ee,,1-45-63,2-81-53,104,,13,,,zhang4;チョウ;は.れる;ふく.らむ;ふく.れる,swelled belly;dropsical;to swell;inflated,
痯,75ef,,1-45-64,,104,,13,,,guan3;Quản;カン;や.む,sick,
痱,75f1,,1-45-65,2-81-54,104,,13,,,fei4;Lâm;Phi;Phỉ;Phị;ヒ;ハイ,heat rash;prickly heat;ulcers,
痹,75f9,,1-45-66,2-81-55,104,,13,,,bi4;bi;Tê;Ti;Tí;Ty;Tý;ヒ;しび.れる,paralysis;numbness,
瘀,7600,,1-45-67,1-88-48,104,,13,,,yu1;eo;Ứ;Ứa;Ựa;ヨ;オ;やまい,hematoma;contusion;extravasated,
瘂,7602,,1-45-68,1-88-49,104,,13,,,ya3;Á;ア;おし,dumb,
瘃,7603,,1-45-69,2-81-56,104,,13,,,zhu3;zhu2;Chúc;ショク;ソク;チョク;トク;しもや.け,sores from cold,
瘄,7604,,1-45-70,,104,,13,,,xi1;シャク;やまい,,
瘇,7607,,1-45-71,2-81-58,104,,14,,,zhong3;jong;Chủng;ショウ;ジュ;は.れる,,
瘈,7608,,1-45-72,1-88-50,104,,14,,,ji4;zhi4;gye;Khế;Khiết;Xiết;ケイ;セイ;くる.う,prolonged fever;chronic malaria,
瘊,760a,,1-45-73,,104,,14,,,hou2;Hầu;コウ;グ;いぼ,warts;pimples,
瘌,760c,,1-45-74,,104,,14,,,la4;Lạt;Nhát;ラツ;ラチ;ライ;きず,severe;poisonous;dangerous;itch and other skin diseases,
瘏,760f,,1-45-75,2-81-59,104,,14,,,tu2;Đồ;ト;ズ;や.む,ill,
瘒,7612,,1-45-76,,104,,14,,,wen2;ゴン;おろ.か,,
瘓,7613,,1-45-77,2-81-62,104,,14,,,huan4;Hoán;タン;や.む,paralysis;numbness of limbs,
瘕,7615,,1-45-78,1-88-51,104,,14,,,xia2;ha;Gia;Hà;カ;ケ;やまい,asthma;disease of the bowels,
瘖,7616,,1-45-79,1-88-52,104,,14,,,yin1;Âm;Ấm;Am;Ốm;イン;オン;おし,dumb;mute;unable speak,
瘙,7619,,1-45-80,1-88-53,104,,15,,,sao4;so;Tao;ソウ;かさ,itch,
瘛,761b,,1-45-81,2-81-63,104,,15,,,chi4;Khiết;Xiết;セイ;セツ;セチ;ひきつ.け,,
瘜,761c,,1-45-82,2-81-64,104,,15,,,xi2;Tức;ショク;ソク,polypus,
瘝,761d,,1-45-83,,104,,15,,,guan1;Quan;カン;ケン;や.む,illness;pain;neglect;useless,
瘞,761e,,1-45-84,1-88-54,104,,15,,,yi4;Ế;エイ;うず.める,bury;inter,
瘣,7623,,1-45-85,,104,,15,,,lei3;カイ;ライ;や.む,,
瘥,7625,,1-45-86,2-81-66,104,,15,,,chai4;cuo2;Sai;Sái;Ta;サ;シャ;サイ;い.える,to recover from any disease;an epidemic,
瘦,7626,,1-45-87,1-94-93,104,10,15,,,shou4;su;Sấu;Xấu;ソウ;チュウ;シュウ;チュ;やせ.る,thin;emaciated;lean;meager,
瘩,7629,,1-45-88,,104,,15,,,da2;Đáp;トウ;はれもの,pimples,
瘭,762d,,1-45-89,1-88-55,104,,16,,,biao1;Phiếu;Tiêu;Tiếu;ヒョウ;はれもの,whitlow,
瘲,7632,,1-45-90,,104,,16,,,zong4;Tung;Túng;ショウ;シュ;ひきつ.け,spasms or convulsions in young children;caused by indigestion,
瘳,7633,,1-45-91,2-81-69,104,,16,,,chou1;chu;Liêu;Sưu;Trừu;チュウ;チュ;リョウ;い.える,to be healed;to reform,
瘵,7635,,1-45-92,1-88-56,104,,16,,,zhai4;Sái;Trái;サイ;セイ;や.む,wasting disease,
瘸,7638,,1-45-93,,104,,16,,,que2;Qua;Cài;カ;クウ,lameness;paralysis of hands;leg,
瘹,7639,,1-45-94,,104,,16,,,diao4;チョウ;くる.う,,
瘺,763a,,1-46-01,,104,,16,,,lou4;Lậu;Lũ;Lâu;ル;ロウ;せむし;かさ;できもの,anal fistula;tumor;sore,
瘼,763c,,1-46-02,2-81-68,104,,16,,,mo4;Mạc;バク;マク;や.む,sickness;distress,
癊,764a,,1-46-03,,104,,16,,,yin4;Ấm;イン;オン,disease of the heart,
癀,7640,,1-46-04,,104,,17,,,huang2;Hoàng;Quảng;Vàng;コウ;オウ,jaundice,
癁,7641,,1-46-05,2-81-72,104,,17,,,fu2;フク;や.む,,
癃,7643,,1-46-06,1-88-57,104,,17,,,long2;ryung;Long;Lung;リュウ;リュ;つか.れる,weakness;infirmity;retention of urine,
癄,7644,,1-46-07,,104,,17,,,qiao2;Tiều;ショウ;ソウ;やつ.れる;やせ.る,,
癅,7645,,1-46-08,,104,,17,,,liu2;Lưu;Lựu;リュウ;ル;こぶ,,
癉,7649,,1-46-09,2-81-74,104,,17,,,dan4;dan1;dan3;dan;Đả;Đan;Đản;Đạn;Đơn;Đẫn;タン;タ;やす.む,to hate bitterly;drought;dry,
癋,764b,,1-46-10,1-88-58,104,,17,,,he4;Ố;Úa;カク,,
癕,7655,,1-46-11,2-81-75,104,,18,,,yong1;ong;Ung;ヨウ;はれもの,loss of the sense of smell,
癙,7659,,1-46-12,,104,,18,,,shu3;Thử;ショ,ill,
癟,765f,,1-46-13,,104,,19,,,bie1;bie3;Biên;Biết;Biệt;Miết;Tất;ハツ;ヘツ;ベチ;とべない,shrivelled up;dried up;vexed,
癤,7664,,1-46-14,1-88-59,104,,20,,,jie1;jeol;Tiết;セツ;セチ;かさ,pimple;sore;boil,
癥,7665,,1-46-15,1-88-60,104,,20,,,zheng1;zheng4;jing;Chưng;Chứng;Trưng;チョウ;しこり,obstruction of bowels,
癭,766d,,1-46-16,1-88-61,104,,22,,,ying3;yeong;Anh;Ảnh;エイ;ヨウ;こぶ,swelling;goitre,
癮,766e,,1-46-17,2-81-77,104,,22,,,yin3;eun;Ẩn;イン;オン;はれもの,rash;addiction;craving;habit,
癯,766f,,1-46-18,1-88-62,104,,23,,,qu2;gu;Cù;ク;やせ.る,thin;emaciated;worn;tired,
癱,7671,,1-46-19,1-88-63,104,,24,,,tan1;tan;Than;タン;しび.れる,paralysis;palsy;numbness,
癴,7674,,1-46-20,,104,,30,,,luan2;レン;やせ.る;や.む,,
皁,7681,,1-46-21,1-88-64,106,,7,,,zao4;jo;Tạo;ソウ;しもべ,black;police runners (from the black clothes formerly worn by them),
皅,7685,,1-46-22,,106,,9,,,pa1;ハ;ヘ,,
皌,768c,,1-46-23,,106,,10,,,mo4;バツ;マチ,,
皍,768d,,1-46-24,,106,,10,,,ji4;Tức;ソク;つ.く;つ.ける;すなわ.ち,,
皕,7695,,1-46-25,2-81-78,106,,12,,,bi4;Bức;ヒョク;ヒキ;ヒ,,
皛,769b,,1-46-26,1-88-65,106,,15,,,jiong3;hyo;Hiểu;キョウ;テイ;ハク;あらわ.れる,,
皜,769c,,1-46-27,2-81-79,106,,15,,,hao4;ho;Cảo;Hạo;コウ,white;bright;clear;pure,
皝,769d,,1-46-28,1-88-66,106,,15,,,huang3;コウ;オウ,luminous;bright hoary;white,
皟,769f,,1-46-29,,106,,16,,,ze2;サク;きよ.い;やせ.る,,
皠,76a0,,1-46-30,2-81-81,106,,16,,,cui2;Hạo;Thối;サイ;セ;しろ.い,,
皢,76a2,,1-46-31,,106,,17,,,xiao3;キョウ;しろ.い;あき.らか,,
皣,76a3,,1-46-32,,106,,17,,,ye4;ヨウ,,
皤,76a4,,1-46-33,,106,,17,,,po2;pa;Ba;Bà;ハ;ハン,white;grey;corpulent,
皥,76a5,,1-46-34,,106,,17,,,hao4;Hão;コウ;あき.らか,bright;brilliant,
皦,76a6,,1-46-35,1-88-68,106,,18,,,jiao3;Kiểu;キョウ;しろ.い,bright white;bright;clear,
皧,76a7,,1-46-36,2-81-82,106,,18,,,ai4;アイ;きよ.い,,
皨,76a8,,1-46-37,2-81-83,106,,18,,,xing1;セイ;ショウ;ほし,,
皪,76aa,,1-46-38,1-88-69,106,,20,,,li4;Lịch;レキ;リャク;ラク;ハク;しろ.い,,
皭,76ad,,1-46-39,,106,,23,,,jiao4;Tước;シャク;ザク;ショウ;しろ.い,white;bright;clear;clean,
皽,76bd,,1-46-40,,107,,18,,,zhan3;Cổ;Triển;テン;セン;シュウ;タン;かわ,scurf,
盁,76c1,,1-46-41,,108,,7,,,ying2;エイ;み;み.ちる,,
盅,76c5,,1-46-42,1-88-71,108,,9,,,zhong1;Chung;Trung;チュウ;ジュ;むな.しい,small cup;small bowl,
盉,76c9,,1-46-43,2-81-86,108,,10,,,he2;Hòa;カ;ワ;クウ;ととの.える,,
盋,76cb,,1-46-44,,108,,10,,,bo1;Bát;ハツ;ハチ;わん,,
盌,76cc,,1-46-45,1-88-72,108,,10,,,wan3;wan;Oản;Uyển;Oán;ワン,bowl;basin;cup,
盎,76ce,,1-46-46,1-88-73,108,,10,,,ang4;ang;Ang;Áng;Án;Ăng;Đám;オウ;はち,cup;pot;bowl;abundant,
盔,76d4,,1-46-47,1-88-74,108,,11,,,kui1;hoe;Khôi;カイ;はち,helmet;bowl;basin,
盙,76d9,,1-46-48,,108,,12,,,fu3;bo;フ,basket;square outside and round inside;used to hold boiled grain in State worship,
盠,76e0,,1-46-49,,108,,13,,,lu4;Lễ;レイ;ライ;リ;ひさご;わりご,,
盦,76e6,,1-46-50,1-88-75,108,,16,,,an1;Am;オウ;アン;オン;ふた,lid of a cauldron;Buddhist cloister,
盨,76e8,,1-46-51,2-81-88,108,,17,,,xu3;シュ;ス;ショ;ソ;うつわ,,
盬,76ec,,1-46-52,2-81-89,108,,18,,,gu3;go;Cổ;コ;ク;あらしお,salt pit;leisure;pot;drink,
盰,76f0,,1-46-53,,109,,8,,,gan3;Cán;Hu;カン;しろめ,,
盱,76f1,,1-46-54,1-88-76,109,,8,,,xu1;u;Hu;ク;ウ;コ,wide open eyes;to gaze in astonishment,
盶,76f6,,1-46-55,,109,,9,,,wan3;ゲン;ギン;ガン;もと.る;おと.る,,
盹,76f9,,1-46-56,,109,,9,,,dun4;dun3;sun;Chuân;Đồn;Độn;Truân;Dòm;シュン,to doze;to nap;to nod,
盼,76fc,,1-46-57,1-88-77,109,,9,,,pan4;ban;Miện;Phán;Phiến;ハン;ヘン;フン,look;gaze;expect;hope for,
眀,7700,,1-46-58,,109,,9,,,ming2;ベイ;ミョウ;みる,,
眆,7706,,1-46-59,,109,,9,,,fang3;Phảng;ホウ;ほの.か;なら.う,indistinct,
眊,770a,,1-46-60,1-88-78,109,,9,,,mao4;mo;Mạo;ボウ;モウ;バク;マク;くら.い,dim-sighted;eyes not seeing clearly,
眎,770e,,1-46-61,,109,,10,,,shi4;Thị;シ;み.る,look at;inspect;observe;see,
眒,7712,,1-46-62,,109,,10,,,shen1;シン;みは.る;はや.い;おどろ.く,,
眔,7714,,1-46-63,,109,,10,,,da4;Đạp;トウ,,
眕,7715,,1-46-64,,109,,10,,,zhen3;Chẩn;シン;チン,restraint,
眗,7717,,1-46-65,2-81-91,109,,10,,,ju1;ク;コウ,,
眙,7719,,1-46-66,1-88-79,109,,10,,,yi2;Di;Dị;Sỉ;Sỷ;チ;チョウ;イ;み.つめる,to gaze at,
眚,771a,,1-46-67,2-81-92,109,,10,,,sheng3;saeng;Sảnh;セイ;ショウ,disease of the eyes;crime;fault,
眜,771c,,1-46-68,,109,,10,,,mo4;Mắt;バツ;マチ;ベツ;メチ;くら.い,,
眢,7722,,1-46-69,,109,,10,,,yuan1;Oan;Uyên;ワン;エン;オン,eyes without brightness,
眨,7728,,1-46-70,,109,,10,,,zha3;jab;Biếm;Tráp;Trát;Triếp;ソウ;ショウ;またた.く,wink,
眭,772d,,1-46-71,2-81-93,109,,11,,,sui1;Huề;Huy;Khôi;Tuy;Khóe;キ;ケイ;エ;スイ,,
眮,772e,,1-46-72,,109,,11,,,tong2;Đồng;トウ;ズ;まぶち;みまわ.す,,
眯,772f,,1-46-73,,109,,11,,,mi3;mi1;Mê;Mễ;Mị;My;Mỵ;Mi;ベイ;マイ;ビ;ミ;くる.む,be blinded,
眴,7734,,1-46-74,1-88-80,109,,11,,,xuan4;sun;Huyễn;Thuấn;ケン;シュン;またた.く;めくわ.す;めくわ.せる,dazzled;signal with eyes,
眵,7735,,1-46-75,2-81-94,109,,11,,,chi1;Si;Sy;シ,eyes diseased and dim,
眶,7736,,1-46-76,1-88-81,109,,11,,,kuang4;Khuôn;Khuông;キョウ;コウ;まぶた,eye socket;rim of eye;eyelid,
眹,7739,,1-46-77,,109,,11,,,zhen4;Trẫm;チン;ジン;ショウ;ひとみ,pupil,
眽,773d,,1-46-78,,109,,11,,,mo4;Mạch;バク;ミャク;ベキ,to gaze;to ogle;to look at,
眾,773e,,1-46-79,,109,,11,,,zhong4;jung;Chúng;シュウ;シュ;おお.い,masses;people;multitude;crowd,
睂,7742,,1-46-80,,109,,12,,,mei2;Mi;My;ビ;ミ;まゆ,,
睅,7745,,1-46-81,,109,,12,,,han4;Han;Hãn;Hạn;カン;ゲン,big-eyed,
睆,7746,,1-46-82,1-88-82,109,,12,,,huan3;hwan;Hoãn;Hoản;カン;ゲン;ワン,bright,
睊,774a,,1-46-83,,109,,12,,,juan4;Quyên;Quyến;エン;ダン;ぬすみ.みる,see;look;gaze at;askance,
睍,774d,,1-46-84,1-88-83,109,,12,,,xian4;hyeon;Hiển;Hiện;ケン,look at with fear;over-cautious,
睎,774e,,1-46-85,1-88-84,109,,12,,,xi1;Hi;Hy;キ;ケ,to long for;to gaze at,
睏,774f,,1-46-86,,109,,12,,,kun4;Khốn;コン;ねむ.る,be tired;sleepy,
睒,7752,,1-46-87,,109,,13,,,shan3;seom;Thiểm;Gườm;Gượm;セン;ダン;ぬすみ.みる,to glance at;to peep;glittering;to shine,
睖,7756,,1-46-88,,109,,13,,,ling2;Lăng;チョウ;リョウ;みる,to stare straight ahead,
睗,7757,,1-46-89,,109,,13,,,shi4;Thích;セキ;シャク;いなびかり,,
睜,775c,,1-46-90,1-88-85,109,,13,,,zheng1;Tĩnh;Tranh;Tránh;セイ;ジョウ;めっき,open eyes;stare,
睞,775e,,1-46-91,,109,,13,,,lai4;Lai;Lãi;ライ;みる,squint at;sidelong glance,
睟,775f,,1-46-92,1-88-86,109,,13,,,sui4;su;Túy;スイ;サイ;あき.らか,clear-eyed,
睠,7760,,1-46-93,2-82-06,109,,13,,,juan4;gweon;Bí;Quyến;Cuốn;ケン;かえり.みる,to care for;love,
睢,7762,,1-46-94,1-88-87,109,,13,,,sui1;su;Duy;Huy;Thư;Tuy;キ;ケイ;ケ;スイ;みあ.げる,gaze at;stare at;uninhibited;open eyes wide,
睤,7764,,1-47-01,,109,,13,,,pi4;Bễ;ヘイ;ながしめ;み.る,,
睧,7767,,1-47-02,,109,,13,,,hun1;コン;くら.い,,
睪,776a,,1-47-03,2-82-07,109,,13,,,gao1;Cao;Dịch;Đố;Nhiếp;Trạch;エキ;ヤク;ジョウ;ニョウ;うかがい.める,spy on,
睬,776c,,1-47-04,,109,,13,,,cai3;chae;Thái;Thải;サイ,notice;pay attention to,
睰,7770,,1-47-05,,109,,14,,,ma4;バツ;マチ;みる,,
睲,7772,,1-47-06,2-82-09,109,,14,,,xing3;セイ;ショウ;みる;ひとみがかがや.く,,
睳,7773,,1-47-07,,109,,14,,,hui1;ケイ;ケ;かす.む,,
睴,7774,,1-47-08,,109,,14,,,gun4;コン;みる,,
睺,777a,,1-47-09,1-88-88,109,,14,,,hou2;Hầu;コウ;グ;かた.める,,
睽,777d,,1-47-10,2-82-11,109,,14,,,kui2;gyu;Khê;Khuê;Quí;Quý;Khóe;ケイ;ケ;キ,staring,
瞀,7780,,1-47-11,1-88-89,109,,14,,,mao4;Mậu;ボツ;ボウ;モ;ム;バク;マク,to look at closely;nearsighted;dim;indistinct vision,
瞄,7784,,1-47-12,,109,,14,,,miao2;Miêu;Miểu;ビョウ;み.つめる,take aim at;look at,
瞌,778c,,1-47-13,,109,,15,,,ke1;Hạp;Khạp;Trí;コウ,doze off;sleepy,
瞍,778d,,1-47-14,,109,,16,,,sou3;su;Tẩu;ソウ;ス;ショウ;めくら,blind;no pupil in the eye,
瞔,7794,,1-47-15,1-88-90,109,,16,,,ze2;サク;シャク,,
瞕,7795,,1-47-16,,109,,16,,,zhang4;ショウ;かす.む,cataract in the eye,
瞖,7796,,1-47-17,,109,,16,,,yi4;ye;Ế;エイ,cataract;film over the eye,
瞚,779a,,1-47-18,2-82-14,109,,16,,,shun4;Thuấn;シュン;またた.く,,
瞟,779f,,1-47-19,2-82-15,109,,16,,,piao3;Phiêu;Phiếu;Phiểu;ヒョウ;み.る,glare at;look askance at;squint;scrutinizing search,
瞢,77a2,,1-47-20,2-82-16,109,,16,,,meng2;mong;Măng;Mông;Mộng;ボウ;ム;モウ;くら.い,obscured eyesight;to feel ashamed,
