kanji,ucs,jis208,jis212,jis213,radicals,grade,stroke_count,freq,jlpt,readings,meanings,nanori
醐,9190,1-24-79,,,164,9.0,16,,,hu2;ho;호;Hồ;ゴ;コ,boiled butter,
乞,4e5e,1-24-80,,,5,8.0,3,2478.0,,qi3;geol;gi;걸;기;Khất;Khí;コツ;キツ;キ;キケ;コチ;こ.う,beg;invite;ask,
鯉,9bc9,1-24-81,,,195,9.0,18,2369.0,1.0,li3;ri;리;Lý;リ;こい,carp,
交,4ea4,1-24-82,,,8,2.0,6,178.0,2.0,jiao1;gyo;교;Giao;コウ;まじ.わる;まじ.える;ま.じる;まじ.る;ま.ざる;ま.ぜる;-か.う;か.わす;かわ.す;こもごも,mingle;mixing;association;coming & going,かた
佼,4f7c,1-24-83,,,9,,8,,,jiao3;jia3;gyo;교;Giảo;Giao;Kiểu;Thứ;キョウ;コウ;こう.す;うつく.しい,beautiful;clever;deceive;sly,
侯,4faf,1-24-84,,,9,8.0,9,2363.0,1.0,hou2;hou4;hu;후;Hầu;コウ,marquis;lord;daimyo,
候,5019,1-24-85,,,9,4.0,10,510.0,2.0,hou4;hu;후;Hậu;コウ;そうろう,climate;season;weather;wait for;expect,
倖,5016,1-24-86,,,9,9.0,10,,1.0,xing4;haeng;행;Hãnh;コウ;しあわ.せ;さいわ.い,happiness;luck,
光,5149,1-24-87,,,10;42,2.0,6,527.0,3.0,guang1;gwang;광;Quang;コウ;ひか.る;ひかり,ray;light,あき;あきら;こお;てる;ひこ;み;みつ
公,516c,1-24-88,,,12,2.0,4,118.0,2.0,gong1;gong;공;Công;コウ;ク;おおやけ,public;prince;official;governmental,あきら;き;きみ;きん;たか;ただし;とも;ひろ;まさ
功,529f,1-24-89,,,19;48,4.0,5,857.0,1.0,gong1;gong;공;Công;コウ;ク;いさお,achievement;merits;success;honor;credit,いさ;かつ;くぬ;ぐう;こと;つとむ;とし;のり;よし
効,52b9,1-24-90,,,19,5.0,8,538.0,2.0,xiao4;hyo;효;Hiệu;コウ;き.く;ききめ;なら.う,merit;efficacy;efficiency;benefit,
勾,52fe,1-24-91,,,20,8.0,4,,,gou1;gu;gwi;구;귀;Câu;コウ;ク;かぎ;ま.がる,be bent;slope;capture,まがり
厚,539a,1-24-92,,,27,5.0,9,768.0,2.0,hou4;hu;후;Hậu;コウ;あつ.い;あか,thick;heavy;rich;kind;cordial;brazen;shameless,あ;あっ
口,53e3,1-24-93,,,30,1.0,3,284.0,4.0,kou3;gu;구;Khẩu;コウ;ク;くち,mouth,
向,5411,1-24-94,,,30;2,3.0,6,182.0,2.0,xiang4;hyang;sang;향;상;Hướng;コウ;む.く;む.い;-む.き;む.ける;-む.け;む.かう;む.かい;む.こう;む.こう-;むこ;むか.い,yonder;facing;beyond;confront;defy;tend toward;approach,こお;た;な;むか;むかい;むこう
后,540e,1-25-01,,,30;4,6.0,6,1583.0,1.0,hou4;hu;후;Hậu;コウ;ゴ;きさき,empress;queen;after;behind;back;later,
喉,5589,1-25-02,,,30,8.0,12,2390.0,,hou2;hu;후;Hầu;コウ;のど,throat;voice,
坑,5751,1-25-03,,,32,8.0,7,2040.0,1.0,keng1;gaeng;갱;Kháng;Khanh;Ganh;コウ,pit;hole,
垢,57a2,1-25-04,,,32,,9,,,gou4;gu;구;Cấu;コウ;ク;あか;はじ,dirt;grime;earwax,
好,597d,1-25-05,,,38,4.0,6,423.0,3.0,hao3;hao4;ho;호;Hảo;Hiếu;コウ;この.む;す.く;よ.い;い.い,fond;pleasing;like something,こ;たか;とし;よし
孔,5b54,1-25-06,,,39,8.0,4,2052.0,1.0,kong3;gong;공;Khổng;コウ;ク;あな,cavity;hole;slit;very;great;exceedingly,のり
孝,5b5d,1-25-07,,,39;24,6.0,7,1030.0,1.0,xiao4;hyo;효;Hiếu;コウ;キョウ,filial piety;child's respect,たか;たかし;のり;よし
宏,5b8f,1-25-08,,,40,9.0,7,1277.0,1.0,hong2;goeng;굉;Hoành;コウ;ひろ.い,wide;large,あつ;ひろ;ひろし
工,5de5,1-25-09,,,48,2.0,3,299.0,3.0,gong1;gong;공;Công;コウ;ク;グ,craft;construction;katakana e radical (no. 48),もく
巧,5de7,1-25-10,,,48,8.0,5,1537.0,1.0,qiao3;gyo;교;Xảo;コウ;たく.み;たく.む;うま.い,adroit;skilled;ingenuity,かつ;たくみ;よし
巷,5df7,1-25-11,,,49,9.0,9,2415.0,,xiang4;hang4;hang;항;Hạng;コウ;ちまた,fork in road;scene;arena;theater,
幸,5e78,1-25-12,,,51;32,3.0,8,786.0,2.0,xing4;haeng;행;Hạnh;コウ;さいわ.い;さち;しあわ.せ,happiness;blessing;fortune,こ;さき;さし;さっ;とも;ひろ;みゆき;ゆ;ゆき;よし
広,5e83,1-25-13,,,53,2.0,5,263.0,3.0,guang3;an1;gwang;광;Quảng;コウ;ひろ.い;ひろ.まる;ひろ.める;ひろ.がる;ひろ.げる,wide;broad;spacious,
庚,5e9a,1-25-14,,,53,9.0,8,,,geng1;gyeong;경;Canh;コウ;かのえ,7th;7th calendar sign,
康,5eb7,1-25-15,,,53,4.0,11,760.0,2.0,kang1;gang;강;Khang;コウ,ease;peace,かん;こ;みち;やす;やすし
弘,5f18,1-25-16,,,57,9.0,5,1059.0,1.0,hong2;hong;홍;Hoằng;コウ;グ;ひろ.い,vast;broad;wide,ひろ;ひろし;ひろむ;みつ;お;こお
恒,6052,1-25-17,,,61,8.0,9,1314.0,1.0,heng2;hang;geung;항;긍;Hằng;Cắng;Căng;コウ;つね;つねに,constancy;always,のぶ;ひさ;ひさし
慌,614c,1-25-18,,,61,8.0,12,1826.0,1.0,huang1;hwang;황;Hoảng;コウ;あわ.てる;あわ.ただしい,disconcerted;be confused;lose one's head,
抗,6297,1-25-19,,,64,8.0,7,666.0,1.0,kang4;hang;항;Kháng;コウ;あらが.う,confront;resist;defy;oppose,
拘,62d8,1-25-20,,,64,8.0,8,1336.0,1.0,ju1;gu;구;Câu;Cù;コウ;かか.わる,arrest;seize;concerned;adhere to;despite,
控,63a7,1-25-21,,,64,8.0,11,1000.0,1.0,kong4;gong;gang;공;강;Khống;コウ;ひか.える;ひか.え,withdraw;draw in;hold back;refrain from;be moderate,
攻,653b,1-25-22,,,66;48,8.0,7,532.0,1.0,gong1;gong;공;Công;コウ;せ.める,aggression;attack;criticize;polish,おさむ
昂,6602,1-25-23,,,72,9.0,8,,1.0,ang2;ang;앙;Ngang;コウ;ゴウ;あ.がる;たか.い;たか.ぶる,rise,あき;あきら;たか;たかし;のぼる
晃,6643,1-25-24,,,72,9.0,10,1666.0,1.0,huang3;huang4;hwang;황;Hoảng;Hoáng;Tư;Quáng;Quàng;コウ;あきらか,clear,あき;あきら;てる;ひかる;みつ
更,66f4,1-25-25,,,73;1,8.0,7,861.0,2.0,geng4;geng1;gyeong;gaeng;경;갱;Canh;Cánh;コウ;さら;さら.に;ふ.ける;ふ.かす,grow late;night watch;sit up late;of course;renew;renovate;again;more and more;further,
杭,676d,1-25-26,,,75,9.0,8,2329.0,,hang2;hang;항;Hàng;コウ;くい,stake;post;picket,わたる
校,6821,1-25-27,,,75,1.0,10,294.0,4.0,xiao4;jiao4;gyo;hyo;교;효;Giáo;Hiệu;Hào;コウ;キョウ,exam;school;printing;proof;correction,めん
梗,6897,1-25-28,,,75,8.0,11,,,geng3;gyeong;경;Ngạnh;コウ;キョウ;ふさぐ;やまにれ;おおむね,for the most part;close up;flower stem,
構,69cb,1-25-29,,,75,5.0,14,316.0,2.0,gou4;gu;구;Cấu;コウ;かま.える;かま.う,posture;stance;appearance;build;set up,とち
江,6c5f,1-25-30,,,85,8.0,6,704.0,1.0,jiang1;gang;강;Giang;コウ;え,creek;inlet;bay,くん;とうみ;み;りえ
洪,6d2a,1-25-31,,,85,8.0,9,1778.0,1.0,hong2;hong;홍;Hồng;コウ,deluge;flood;vast,ほん
浩,6d69,1-25-32,,,85,9.0,10,1149.0,1.0,hao4;ho;호;Hạo;コウ;おおき.い;ひろ.い,wide expanse;abundance;vigorous,ひろ;ひろし;ゆたか;こお
港,6e2f,1-25-33,,,85,3.0,12,495.0,2.0,gang3;hang;gang;항;강;Cảng;コウ;みなと,harbor,
溝,6e9d,1-25-34,,,85,8.0,13,1736.0,1.0,gou1;gu;구;Câu;コウ;みぞ,gutter;ditch;sewer;drain;10**32,どぶ
甲,7532,1-25-35,,,102;2,8.0,5,1073.0,1.0,jia3;gab;갑;Giáp;コウ;カン;きのえ,armor;high (voice);A grade;first class;former;instep;carapace,かぶと;き;まさ;まさる
皇,7687,1-25-36,,,106,6.0,9,721.0,1.0,huang2;hwang;wang;황;왕;Hoàng;コウ;オウ,emperor,おうじ;おお;み
硬,786c,1-25-37,,,112,8.0,12,1101.0,2.0,ying4;gyeong;경;Ngạnh;コウ;かた.い,stiff;hard,
稿,7a3f,1-25-38,,,115,8.0,15,1400.0,1.0,gao3;go;고;Cảo;コウ;わら;したがき,draft;copy;manuscript;straw,
糠,7ce0,1-25-39,,,119,,17,,,kang1;gang;강;Khang;コウ;ぬか,rice bran,
紅,7d05,1-25-40,,,120,6.0,9,1299.0,2.0,hong2;gong1;hong;gong;홍;공;Hồng;コウ;ク;べに;くれない;あか.い,crimson;deep red,くれ;もみ
紘,7d18,1-25-41,,,120,9.0,10,1685.0,1.0,hong2;goeng;굉;Hoành;コウ;おおづな;つな;つなぐ,large,ひろ;ひろし
絞,7d5e,1-25-42,,,120,8.0,12,1288.0,1.0,jiao3;jia3;gyo;교;Giảo;Hào;コウ;しぼ.る;し.める;し.まる,strangle;constrict;wring,
綱,7db1,1-25-43,,,120,8.0,14,1053.0,1.0,gang1;gang;강;Cương;コウ;つな,hawser;class (genus);rope;cord;cable,
耕,8015,1-25-44,,,127,5.0,10,1568.0,2.0,geng1;gyeong;경;Canh;コウ;たがや.す,till;plow;cultivate,こお
考,8003,1-25-45,,,125,2.0,6,196.0,3.0,kao3;go;고;Khảo;コウ;かんが.える;かんが.え,consider;think over,たか
肯,80af,1-25-46,,,130;77,8.0,8,1813.0,2.0,ken3;geung;긍;Khẳng;Khải;コウ;がえんじ.る,agreement;consent;comply with,
肱,80b1,1-25-47,,,130,,8,,,gong1;goeng;굉;Quăng;コウ;かいな;ひじ;まるい,ability;talent;elbow;arm,
腔,8154,1-25-48,,,130,9.0,12,,,qiang1;gang;강;Khang;Xoang;コウ,body cavity,
膏,818f,1-25-49,,,130;189,9.0,14,,,gao1;gao4;go;고;Cao;Cáo;コウ;あぶら,fat;grease;lard;paste;ointment;plaster,
航,822a,1-25-50,,,137,5.0,10,665.0,2.0,hang2;hang;항;Hàng;コウ,navigate;sail;cruise;fly,わたる
荒,8352,1-25-51,,,140,8.0,9,1099.0,2.0,huang1;hwang;황;Hoang;コウ;あ.らす;あ.れる;あら.い;すさ.ぶ;すさ.む;あ.らし,laid waste;rough;rude;wild,ら
行,884c,1-25-52,,,144,2.0,6,20.0,4.0,xing2;hang2;hang4;xing4;haeng;hang;행;항;Hành;Hạnh;Hàng;Hạng;コウ;ギョウ;アン;い.く;ゆ.く;-ゆ.き;-ゆき;-い.き;-いき;おこな.う;おこ.なう,going;journey;carry out;conduct;act;line;row;bank,いく;なみ;なめ;みち;ゆき;ゆく
衡,8861,1-25-53,,,144;60,8.0,16,1847.0,1.0,heng2;hyeong;형;Hành;Hoành;コウ,equilibrium;measuring rod;scale,ひら
講,8b1b,1-25-54,,,149,5.0,17,653.0,2.0,jiang3;gang;강;Giảng;コウ,lecture;club;association,
貢,8ca2,1-25-55,,,154;48,8.0,10,956.0,1.0,gong4;gong;공;Cống;コウ;ク;みつ.ぐ,tribute;support;finance,
購,8cfc,1-25-56,,,154,8.0,17,945.0,1.0,gou4;gu;구;Cấu;コウ,subscription;buy,
郊,90ca,1-25-57,,,163,8.0,9,1304.0,2.0,jiao1;gyo;교;Giao;コウ,outskirts;suburbs;rural area,
酵,9175,1-25-58,,,164,8.0,14,1862.0,1.0,jiao4;xiao4;hyo;효;Diếu;コウ,fermentation,
鉱,9271,1-25-59,,,167,5.0,13,1376.0,2.0,kuang4;gwang;광;Khoáng;コウ;あらがね,mineral;ore,
砿,783f,1-25-60,,,112,,10,,,kuang4;gwang;광;Khoáng;コウ;あらがね,ore,
鋼,92fc,1-25-61,,,167,6.0,16,1246.0,1.0,gang1;gang4;gang;강;Cương;コウ;はがね,steel,
閤,95a4,1-25-62,,,169,9.0,14,,,he2;ge2;hab;합;Cáp;コウ;くぐりど,small side gate,
降,964d,1-25-63,,,170,6.0,10,596.0,2.0,jiang4;xiang2;hang;gang;항;강;Hàng;Giáng;コウ;ゴ;お.りる;お.ろす;ふ.る;ふ.り;くだ.る;くだ.す,descend;precipitate;fall;surrender,ふり;ふる
項,9805,1-25-64,,,181;48,8.0,12,884.0,1.0,xiang4;hang;항;Hạng;コウ;うなじ,paragraph;nape of neck;clause;item;term (expression),
香,9999,1-25-65,,,186,4.0,9,859.0,2.0,xiang1;hyang;향;Hương;コウ;キョウ;か;かお.り;かお.る,incense;smell;perfume,こ;こお;ひゃん;よし
高,9ad8,1-25-66,,,189,2.0,10,65.0,4.0,gao1;go;고;Cao;コウ;たか.い;たか;-だか;たか.まる;たか.める,tall;high;expensive,か;こ;じょい;た;はか
鴻,9d3b,1-25-67,,,196;85,9.0,17,2111.0,1.0,hong2;hong;홍;Hồng;コウ;ゴウ;おおとり;ひしくい;おおがり,large bird;wild goose;large;great;powerful;prosperous,
剛,525b,1-25-68,,,18;2,8.0,10,1576.0,1.0,gang1;gang;강;Cương;ゴウ,sturdy;strength,かた;こう;ご;たか;たけ;たけし;つよ;つよし;ひさ;まさ;よし
劫,52ab,1-25-69,,,19,9.0,7,,,jie2;geob;겁;Kiếp;コウ;ゴウ;キョウ;おびや.かす,threat;long ages,
号,53f7,1-25-70,,,30,3.0,5,585.0,2.0,hao4;hao2;ho;호;Hiệu;ゴウ;さけ.ぶ;よびな,nickname;number;item;title;pseudonym;name;call,
合,5408,1-25-71,,,30;9,2.0,6,41.0,3.0,he2;hab;합;Hợp;Cáp;ゴウ;ガッ;カッ;あ.う;-あ.う;あ.い;あい-;-あ.い;-あい;あ.わす;あ.わせる;-あ.わせる,fit;suit;join;0.1,あう;あん;い;か;こう;ごお;に;ね;や;わい
壕,58d5,1-25-72,,,32,9.0,17,2273.0,,hao2;ho;호;Hào;コウ;ゴウ;ほり,trench;dugout;air raid shelter,
拷,62f7,1-25-73,,,64,8.0,9,2057.0,1.0,kao3;go;고;Khảo;ゴウ,torture;beat,
濠,6fe0,1-25-74,,,85,,17,,,hao2;ho;호;Hào;ゴウ;コウ;ほり,moat;ditch;canal;Australia,
豪,8c6a,1-25-75,,,152;8,8.0,14,1104.0,1.0,hao2;ho;호;Hào;ゴウ;えら.い,overpowering;great;powerful;excelling;Australia,こう;ご;すぐる;たけ;たけし;ひで;まさる
轟,8f5f,1-25-76,,,159,9.0,21,2438.0,,hong1;goeng;굉;Oanh;Hoanh;ゴウ;コウ;とどろ.かす;とどろ.く,roar;thunder;boom resound,
麹,9eb9,1-25-77,,,199,,15,1988.0,,qu1;gug;국;Khúc;キク;こうじ,malt;yeast,
克,514b,1-25-78,,,10;24,8.0,7,1333.0,1.0,ke4;geug;극;Khắc;コク;か.つ,overcome;kindly;skillfully,かつ;まさる;よし
刻,523b,1-25-79,,,18,6.0,8,866.0,2.0,ke4;ke1;gag;각;Khắc;コク;きざ.む;きざ.み,engrave;cut fine;chop;hash;mince;time;carving,
告,544a,1-25-80,,,30,5.0,7,188.0,2.0,gao4;gu4;go;gog;고;곡;Cáo;Cốc;Cáu;Kiếu;コク;つ.げる,revelation;tell;inform;announce,い
国,56fd,1-25-81,,,31,2.0,8,3.0,4.0,guo2;gug;국;Quốc;Cuốc;コク;くに,country,くな;こ
穀,7a40,1-25-82,,,115;79,6.0,14,1744.0,1.0,gu3;gog;gu;곡;구;Cốc;コク,cereals;grain,たけ
酷,9177,1-25-83,,,164,8.0,14,1596.0,1.0,ku4;hog;혹;Khốc;コク;ひど.い,cruel;severe;atrocious;unjust,
鵠,9d60,1-25-84,,,196,,18,2292.0,,hu2;gu3;gog;곡;Hộc;Cốc;コク;コウ;くぐい;まと,swan,
黒,9ed2,1-25-85,,,203,2.0,11,573.0,3.0,hei1;heug;흑;Hắc;コク;くろ;くろ.ずむ;くろ.い,black,
獄,7344,1-25-86,,,94,8.0,14,1529.0,1.0,yu4;og;옥;Ngục;ゴク,prison;jail,
漉,6f09,1-25-87,,,85,,14,,,lu4;rog;록;Lộc;ロク;こ.し;こ.す;す.く,manufacture paper;spread out thin;strain;percolate,
腰,8170,1-25-88,,,130,8.0,13,1306.0,2.0,yao1;yo;요;Yêu;ヨウ;こし,loins;hips;waist;low wainscoting,うすぐ
甑,7511,1-25-89,,,98,,16,,,zeng4;jeung;증;Tắng;ソウ;ショウ;こしき,rice-steaming pot,
忽,5ffd,1-25-90,,,61,9.0,8,,,hu1;hol;홀;Hốt;コツ;たちま.ち;ゆるが.せ,in a moment;instantly;all of a sudden;neglect;disregard,ぬ
惚,60da,1-25-91,,,61,9.0,11,2486.0,,hu1;hol;홀;Hốt;コツ;ほけ.る;ぼ.ける;ほ.れる,fall in love with;admire;grow senile,
骨,9aa8,1-25-92,,,188,6.0,10,936.0,2.0,gu3;gu1;gu2;gol;골;Cốt;コツ;ほね,skeleton;bone;remains;frame,
狛,72db,1-25-93,,,94,,8,2196.0,,bo4;bag;박;Bạc;ハク;こま,archaic part of Korea;lion-dog shrine guards,
込,8fbc,1-25-94,,,162,8.0,5,675.0,2.0,ib;입;Liêu;-こ.む;こ.む;こ.み;-こ.み;こ.める,crowded;mixture;in bulk;included;(kokuji),こみ;ごめ
此,6b64,1-26-01,,,77,9.0,6,2078.0,,ci3;cha;차;Thử;シ;これ;この;ここ,this;current;next;coming;last;past,
頃,9803,1-26-02,,,181;21,8.0,11,2015.0,,qing3;qing1;gyeong;gyu;경;규;Khoảnh;Khuynh;Khuể;ケイ;キョウ;ころ;ごろ;しばら.く,time;about;toward,ころも
今,4eca,1-26-03,,,9,2.0,4,49.0,4.0,jin1;geum;금;Kim;コン;キン;いま,now,な
困,56f0,1-26-04,,,31,6.0,7,843.0,2.0,kun4;gon;곤;Khốn;コン;こま.る,quandary;become distressed;annoyed,
坤,5764,1-26-05,,,32,,8,,,kun1;gon;곤;Khôn;コン;つち;ひつじさる,divination sign;land;earth,
墾,58be,1-26-06,,,32,8.0,16,,1.0,ken3;gan;간;Khẩn;コン;は.る;ひら.く,ground-breaking;open up farmland,
婚,5a5a,1-26-07,,,38,8.0,11,767.0,2.0,hun1;hon;혼;Hôn;コン,marriage,
恨,6068,1-26-08,,,61,8.0,9,1877.0,1.0,hen4;han;한;Hận;コン;うら.む;うら.めしい,regret;bear a grudge;resentment;malice;hatred,
懇,61c7,1-26-09,,,61,8.0,17,1135.0,1.0,ken3;gan;간;Khẩn;コン;ねんご.ろ,sociable;kind;courteous;hospitable;cordial,
昏,660f,1-26-10,,,72;83,9.0,8,,,hun1;hon;혼;Hôn;コン;くら.い;くれ,dark;evening;dusk,
昆,6606,1-26-11,,,72,8.0,8,1688.0,1.0,kun1;gon;hon;곤;혼;Côn;コン,descendants;elder brother;insect,
根,6839,1-26-12,,,75,3.0,10,620.0,2.0,gen1;geun;근;Căn;コン;ね;-ね,root;radical;head (pimple),
梱,68b1,1-26-13,,,75,,11,,,kun3;gon;곤;Khổn;Khốn;Ngôn;コン;こう.る;こうり;こり;しきみ,pack;tie up;bale,
混,6df7,1-26-14,,,85,5.0,11,824.0,2.0,hun3;hun2;hun4;hon;gon;혼;곤;Hỗn;Cổn;コン;ま.じる;-ま.じり;ま.ざる;ま.ぜる;こ.む,mix;blend;confuse,
痕,75d5,1-26-15,,,104,8.0,11,1958.0,,hen2;heun;흔;Ngân;コン;あと,mark;foot print,
紺,7d3a,1-26-16,,,120,8.0,11,1825.0,1.0,gan4;gam;감;Cám;コン,dark blue;navy,
艮,826e,1-26-17,,,138,,6,,,gen4;gen3;gan;간;Cấn;コン;ゴン;うしとら,northeast (Oriental zodiac);stopping;good radical (no. 138),
魂,9b42,1-26-18,,,194,8.0,14,1748.0,1.0,hun2;hon;혼;Hồn;コン;たましい;たま,soul;spirit,
些,4e9b,1-26-19,,,7,9.0,8,,,xie1;sa;사;Ta;Tá;サ;シャ;ち.と;ち.っと;いささか,a little bit;sometimes,
佐,4f50,1-26-20,,,9,4.0,7,474.0,1.0,zuo3;jwa;좌;Tá;サ,assistant;help,すけ
叉,53c9,1-26-21,,,29,9.0,3,,,cha1;cha2;cha3;cha4;cha;차;Xoa;サ;シャ;サイ;また,fork in road;crotch,
唆,5506,1-26-22,,,30,8.0,10,1278.0,1.0,suo1;sa;사;Toa;サ;そそ.る;そそのか.す,tempt;seduce;instigate;promote,
嵯,5d6f,1-26-23,,,46,9.0,13,2191.0,1.0,cuo2;cha;chi;차;치;Tha;サ;シ,steep;craggy;rugged,
左,5de6,1-26-24,,,48,1.0,5,630.0,4.0,zuo3;jwa;좌;Tả;Tá;サ;シャ;ひだり,left,そ
差,5dee,1-26-25,,,48;123,4.0,10,449.0,2.0,chai1;cha1;cha4;ci1;cha;chi;차;치;Soa;Si;Sai;Sái;サ;さ.す;さ.し,distinction;difference;variation;discrepancy;margin;balance,
査,67fb,1-26-26,,,75,5.0,9,184.0,2.0,cha2;zha1;sa;사;Tra;サ,investigate,
沙,6c99,1-26-27,,,85,8.0,7,1897.0,1.0,sha1;sha4;sa;사;Sa;Sá;サ;シャ;すな;よなげる,sand,
瑳,7473,1-26-28,,,96,9.0,14,,1.0,cuo3;cha;차;Tha;サ;みが.く,polish;brilliant white luster of a gem;artful smile,
砂,7802,1-26-29,,,112,6.0,9,1146.0,2.0,sha1;sa;사;Sa;サ;シャ;すな,sand,いさ;ご
詐,8a50,1-26-30,,,149,8.0,12,1511.0,1.0,zha4;sa;사;Trá;サ;いつわ.る,lie;falsehood;deceive;pretend,
鎖,9396,1-26-31,,,167,8.0,18,1250.0,1.0,suo3;swae;쇄;Tỏa;サ;くさり;とざ.す,chain;irons;connection,
裟,88df,1-26-32,,,145,9.0,13,,1.0,sha1;sa;사;Sa;サ;シャ,Buddhist surplice,
坐,5750,1-26-33,,,32;1,9.0,7,2337.0,,zuo4;jwa;좌;Tọa;ザ;サ;すわ.る;おわす;そぞろに;まします,sit,
座,5ea7,1-26-34,,,53,6.0,10,588.0,2.0,zuo4;jwa;좌;Tọa;ザ;すわ.る,squat;seat;cushion;gathering;sit,
挫,632b,1-26-35,,,64,8.0,10,1869.0,,cuo4;jwa;좌;Tỏa;ザ;サ;くじ.く;くじ.ける,crush;break;sprain;discourage,
債,50b5,1-26-36,,,9,8.0,13,728.0,1.0,zhai4;chae;채;Trái;サイ,bond;loan;debt,
催,50ac,1-26-37,,,9,8.0,13,536.0,1.0,cui1;choe;최;Thôi;サイ;もよう.す;もよお.す,sponsor;hold (a meeting);give (a dinner),
再,518d,1-26-38,,,13;1,5.0,6,275.0,2.0,zai4;jae;재;Tái;サイ;サ;ふたた.び,again;twice;second time,ふた
最,6700,1-26-39,,,73;72,4.0,12,82.0,2.0,zui4;choe;최;Tối;サイ;シュ;もっと.も;つま,utmost;most;extreme,も
哉,54c9,1-26-40,,,30;24,9.0,9,,1.0,zai1;jae;재;Tai;サイ;かな;や,how;what;alas;question mark;exclamation mark,か;すけ;とし;ちか;はじめ
塞,585e,1-26-41,,,32;40,8.0,13,,,sai1;sai4;se4;sae;saeg;새;색;Tắc;Tái;ソク;サイ;ふさ.ぐ;とりで;み.ちる,close;shut;cover;block;obstruct,
妻,59bb,1-26-42,,,38,5.0,8,691.0,2.0,qi1;qi4;cheo;처;Thê;Thế;サイ;つま,wife;spouse,ずま;め
宰,5bb0,1-26-43,,,40,8.0,10,1597.0,1.0,zai3;jae;재;Tể;サイ,superintend;manager;rule,ただ
彩,5f69,1-26-44,,,59,8.0,11,1251.0,1.0,cai3;chae;채;Thải;Thái;サイ;いろど.る,coloring;paint;makeup,あや;さ;さえ;つや
才,624d,1-26-45,,,64;6,2.0,3,1497.0,2.0,cai2;jae;재;Tài;サイ,genius;years old;cubic shaku,
採,63a1,1-26-46,,,64,5.0,11,607.0,2.0,cai3;chae;채;Thải;Thái;サイ;と.る,pick;take;fetch;take up,
栽,683d,1-26-47,,,75;24,8.0,10,1496.0,1.0,zai1;jae;재;Tài;Tải;サイ,plantation;planting,
歳,6b73,1-26-48,,,77,8.0,13,269.0,2.0,sui4;se;세;Tuế;Tuổi;サイ;セイ;とし;とせ;よわい,year-end;age;occasion;opportunity,
済,6e08,1-26-49,,,85,6.0,11,168.0,2.0,ji4;je;제;Tế;Tề;サイ;セイ;す.む;-ず.み;-ずみ;す.まない;す.ます;-す.ます;すく.う;な.す;わたし;わた.る,"settle (debt, etc.);relieve (burden);finish;come to an end;excusable;need not",すむ;なり;わたる
災,707d,1-26-50,,,86;47,5.0,7,976.0,1.0,zai1;jae;재;Tai;サイ;わざわ.い,disaster;calamity;woe;curse;evil,
采,91c7,1-26-51,,,165;87,8.0,8,,1.0,cai3;cai4;chae;채;Thải;Thái;サイ;と.る;いろどり,dice;form;appearance;take;gather;coloring,
犀,7280,1-26-52,,,93;44,9.0,12,2426.0,,xi1;seo;서;Tê;サイ;セイ,rhinoceros,
砕,7815,1-26-53,,,112,8.0,9,1579.0,1.0,sui4;swae;쇄;Toái;サイ;くだ.く;くだ.ける,smash;break;crush;familiar;popular,
砦,7826,1-26-54,,,112,9.0,11,2304.0,,zhai4;chae;채;Trại;サイ;とりで,fort;stronghold;entrenchments,
祭,796d,1-26-55,,,113,3.0,11,1124.0,2.0,ji4;zhai4;je;chae;제;채;Tế;Sái;サイ;まつ.る;まつ.り;まつり,ritual;offer prayers;celebrate;deify;enshrine;worship,
斎,658e,1-26-56,,,67;210,8.0,11,1155.0,1.0,zhai1;jae;ja;재;자;Chái;Chay;Trai;Trơi;サイ;とき;つつし.む;ものいみ;い.む;いわ.う;いつ.く,purification;Buddhist food;room;worship;avoid;alike,いつき;さえ;ひとし;いつ;きよ;ただ;よし
細,7d30,1-26-57,,,120,2.0,11,537.0,2.0,xi4;se;세;Tế;サイ;ほそ.い;ほそ.る;こま.か;こま.かい,dainty;get thin;taper;slender;narrow;detailed;precise,
菜,83dc,1-26-58,,,140,4.0,11,1327.0,3.0,cai4;chae;채;Thái;サイ;な,vegetable;side dish;greens,よう
裁,88c1,1-26-59,,,145;24,6.0,12,297.0,1.0,cai2;jae;재;Tài;サイ;た.つ;さば.く,tailor;judge;decision;cut out (pattern),
載,8f09,1-26-60,,,159;24,8.0,13,825.0,1.0,zai4;zai3;jae;재;Tái;Tại;Tải;サイ;の.せる;の.る,ride;board;get on;place;spread;10**44;record;publish,とし;のり
際,969b,1-26-61,,,170,5.0,14,183.0,2.0,ji4;je;제;Tế;サイ;きわ;-ぎわ,occasion;side;edge;verge;dangerous;adventurous;indecent;time;when,わ
剤,5264,1-26-62,,,18;210,8.0,10,1151.0,1.0,ji4;je;ja;제;자;Tề;ザイ;スイ;セイ;かる;けず.る,dose;medicine;drug,
在,5728,1-26-63,,,32,5.0,6,211.0,2.0,zai4;jae;재;Tại;ザイ;あ.る,exist;outskirts;suburbs;located in,あり
材,6750,1-26-64,,,75,4.0,7,565.0,2.0,cai2;jae;재;Tài;ザイ,lumber;log;timber;wood;materials;ingredients;talent,き;さい
罪,7f6a,1-26-65,,,122,5.0,13,732.0,2.0,zui4;joe;죄;Tội;ザイ;つみ,guilt;sin;crime;fault;blame;offense,
財,8ca1,1-26-66,,,154,5.0,10,494.0,2.0,cai2;jae;재;Tài;ザイ;サイ;ゾク;たから,property;money;wealth;assets,
